year,name,age,gender,worth,rank,source,industry,wealth_acquistion,country,wealth_status
2021,Anatoly Lomakin,68,Family,1.4,2141,investments,Metals & Mining,self_made,Russia,Unchanged
2021,Lu Rongfu,50,Family,1.4,2141,telecommunication,Telecom,self_made,China,Unchanged
2021,Antonio Marcegaglia,57,Family,1.4,2141,steel,No Info,self_made,Italy,Unchanged
2021,Emma Marcegaglia,55,Family,1.4,2141,steel,No Info,self_made,Italy,Unchanged
2021,Ilson Mateus,58,Family,1.4,2141,supermarkets,No Info,Inherited,Brazil,Unchanged
2021,Terence (Terry) Matthews,78,Family,1.4,2141,telecom,Telecom,Inherited,Canada,Increased
2021,Trevor Milton,39,Family,1.4,2141,★,No Info,Inherited,United States,Unchanged
2021,Nirmal Minda,63,Family,1.4,2141,auto parts,Automotive,No Info,India,Increased
2021,Robert Mouawad,76,Family,1.4,2141,fine jewelry,Service,self_made,Lebanon,Decreased
2021,Judith Neilson,75,Family,1.4,2141,investments,No Info,self_made,Australia,Decreased
2021,Kerr Neilson,71,Family,1.4,2141,Investments,Finance & Investments,self_made,Australia,Decreased
2021,Vadim Novinsky,57,Family,1.4,2141,steel,Metals & Mining,Inherited,Ukraine,Increased
2021,John Ocampo,62,Family,1.4,2141,semiconductors,Technology,Inherited,United States,Unchanged
2021,Jonathan Oringer,47,Family,1.4,2141,stock photos,Technology,Inherited,United States,Unchanged
2021,Andreas Pohl,56,Family,1.4,2141,mutual funds,Finance & Investments,Inherited,Germany,Increased
2021,"Reinfried Pohl, Jr.",61,Family,1.4,2141,mutual funds,Finance & Investments,Inherited,Germany,Increased
2021,Qi Jinxing,59,Family,1.4,2141,real estate,Real Estate,self_made,China,Decreased
2021,Qian Jinghong,48,Family,1.4,2141,electric scooters,Automotive,No Info,China,Unchanged
2021,Vito Rodriguez Rodriguez,82,Family,1.4,2141,processed milk,No Info,Inherited,Peru,Decreased
2021,Oliver Samwer,47,Family,1.4,2141,tech investments,Technology,Inherited,Germany,Increased
2021,Martin Selig,83,Family,1.4,2141,real estate,Real Estate,Inherited,United States,Increased
2021,Airat Shaimiev,59,Family,1.4,2141,"refinery, chemicals",Energy,Inherited,Russia,Increased
2021,Amnon Shashua,60,Family,1.4,2141,automotive technology,Automotive,Inherited,Israel,Unchanged
2021,Nobutoshi Shimamura,95,Family,1.4,2141,retail,Fashion & Retail,Inherited,Japan,Increased
2021,Michael Spencer,65,Family,1.4,2141,stock exchange,Finance & Investments,Inherited,United Kingdom,Unchanged
2021,Edward Stack,66,Family,1.4,2141,Dick's Sporting Goods,Fashion & Retail,Inherited,United States,Unchanged
2021,Thomas Steyer,63,Family,1.4,2141,hedge funds,Finance & Investments,Inherited,United States,Decreased
2021,Tan Ruiqing,54,Family,1.4,2141,chemicals,No Info,Inherited,China,Unchanged
2021,Itaru Tanimura,56,Family,1.4,2141,heathcare,No Info,Inherited,Japan,Unchanged
2021,Sukanto Tanoto,71,Family,1.4,2141,diversified,Diversified,Inherited,Indonesia,Increased
2021,Alexander Tedja,75,Family,1.4,2141,real estate,Real Estate,Inherited,Indonesia,Increased
2021,Jim Thompson,81,Family,1.4,2141,logistics,Logistics,Inherited,United States,Decreased
2021,Jonathan Tisch,67,Family,1.4,2141,"insurance, NFL team",Diversified,Inherited,United States,Decreased
2021,Wilma Tisch,93,Family,1.4,2141,diversified,Finance & Investments,No Info,United States,Increased
2021,Gisele Trajano,64,Family,1.4,2141,retail,No Info,No Info,Brazil,Unchanged
2021,Jayshree Ullal,60,Family,1.4,2141,computer networking,Technology,self_made,United States,Increased
2021,Vardis Vardinoyannis & family,88,Family,1.4,2141,oil and gas,Energy,self_made,Greece,Unchanged
2021,Sunny Varkey,64,Family,1.4,2141,education,Service,self_made,India,Decreased
2021,Wang Jianfeng & family,64,Family,1.4,2141,auto parts,Automotive,self_made,China,Unchanged
2021,Wang Junjin,52,Family,1.4,2141,airline,No Info,self_made,China,Increased
2021,Wang Mingwang,54,Family,1.4,2141,electronics components,Manufacturing,self_made,China,Unchanged
2021,Wang Xiaoshen,52,Family,1.4,2141,lithium,Manufacturing,self_made,China,Unchanged
2021,Werner O. Weber,82,Family,1.4,2141,electronic components,Manufacturing,self_made,Switzerland,Unchanged
2021,Drorit Wertheim,65,Family,1.4,2141,Coca Cola Israel,Food & Beverage,self_made,Israel,Unchanged
2021,"Alfred West, Jr.",78,Family,1.4,2141,money management,Finance & Investments,self_made,United States,Increased
2021,Wu Po Sum,70,Family,1.4,2141,real estate,No Info,No Info,China,Unchanged
2021,Xie Ketao,57,Family,1.4,2141,education,No Info,self_made,China,Unchanged
2021,Swift Xie,41,Family,1.4,2141,drones,Technology,self_made,China,Increased
2021,Yu Guo,59,Family,1.4,2141,education,No Info,self_made,China,Unchanged
2021,"Richard Yuengling, Jr.",78,Family,1.4,2141,beer,Food & Beverage,self_made,United States,Unchanged
2021,Clayton Zekelman,52,Family,1.4,2141,steel,Manufacturing,self_made,Canada,Unchanged
2021,Zheng Hong & family,70,Family,1.4,2141,electronics,Technology,self_made,China,Unchanged
2021,Shusheng Zheng,55,Family,1.4,2141,telecom,Telecom,self_made,China,Unchanged
2021,Zhuo Jun,55,Family,1.4,2141,printed circuit boards,Manufacturing,self_made,Hong Kong,Increased
2021,Inigo Zobel,64,Family,1.4,2141,Diversified,Diversified,self_made,Philippines,Unchanged
2021,Sanjay Agarwal,50,Family,1.3,2263,banking,Finance & Investments,self_made,India,Unchanged
2021,Hamad bin Jassim bin Jaber Al Thani,61,Family,1.3,2263,investments,Finance & Investments,self_made,Qatar,Increased
2021,Nerio Alessandri,60,Family,1.3,2263,gym equipment,Manufacturing,self_made,Italy,Unchanged
2021,Mika Anttonen,54,Family,1.3,2263,oil & gas,Energy,self_made,Finland,Decreased
2021,Ryuji Arai,74,Family,1.3,2263,appliances,Fashion & Retail,self_made,Japan,Unchanged
2021,Mehmet Aydinlar,64,Family,1.3,2263,hospitals,Healthcare,No Info,Turkey,Increased
2021,Achal Bakeri,61,Family,1.3,2263,air coolers,No Info,self_made,India,Decreased
2021,Elena Baturina,58,Family,1.3,2263,"investments, real estate",Construction & Engineering,self_made,Russia,Increased
2021,Othman Benjelloun & family,88,Family,1.3,2263,"banking, insurance",Finance & Investments,self_made,Morocco,Unchanged
2021,Oleg Boyko,56,Family,1.3,2263,diversified,Diversified,self_made,Russia,Decreased
2021,Ludwig Theodor Braun,31,Family,1.3,2263,medical technology,Healthcare,self_made,Germany,Decreased
2021,Ana Maria Brescia Cafferata,97,Family,1.3,2263,"mining, banking",Diversified,self_made,Peru,Decreased
2021,Chris Britt,48,Family,1.3,2263,fintech,Finance & Investments,self_made,United States,Unchanged
2021,Rafal Brzoska,43,Family,1.3,2263,parcel lockers,No Info,self_made,Poland,Unchanged
2021,Chuck Bundrant,79,Family,1.3,2263,fishing,No Info,self_made,United States,Decreased
2021,Pradip Burman,78,Family,1.3,2263,consumer goods,Food & Beverage,self_made,India,Unchanged
2021,Cao Xiaochun,52,Family,1.3,2263,pharmaceuticals,No Info,self_made,China,Unchanged
2021,Chang Pyung-soon,70,Family,1.3,2263,educational services,Service,self_made,South Korea,Unchanged
2021,Jeffrey Cheah,76,Family,1.3,2263,property,Real Estate,self_made,Malaysia,Unchanged
2021,Vivien Chen,62,Family,1.3,2263,real estate,Real Estate,self_made,Hong Kong,Decreased
2021,Cheng Lili,56,Family,1.3,2263,poultry breeding,Food & Beverage,self_made,China,Unchanged
2021,Cho Jung-ho,62,Family,1.3,2263,finance,Finance & Investments,No Info,South Korea,Unchanged
2021,Cho Jyh-jer,64,Family,1.3,2263,semiconductors,Technology,Inherited,Taiwan,Unchanged
2021,Chu Jian,58,Family,1.3,2263,Manufacturing,Manufacturing,self_made,China,Unchanged
2021,Eduard Chukhlebov,57,Family,1.3,2263,metallurgy,No Info,Inherited,Russia,Increased
2021,Turgay Ciner,65,Family,1.3,2263,diversified,Diversified,Inherited,Turkey,Decreased
2021,Tim Cook,60,Family,1.3,2263,Apple,Technology,Inherited,United States,Unchanged
2021,Richard Desmond,69,Family,1.3,2263,publishing,Media & Entertainment,Inherited,United Kingdom,Decreased
2021,Du Shuanghua,56,Family,1.3,2263,steel,Manufacturing,Inherited,China,Unchanged
2021,Egon Durban,47,Family,1.3,2263,private equity,Finance & Investments,Inherited,United States,Unchanged
2021,Eduardo Eurnekian,88,Family,1.3,2263,"airports, investments",Diversified,Inherited,Argentina,Decreased
2021,Fan Minhua,59,Family,1.3,2263,pharmaceuticals,Healthcare,Inherited,China,Unchanged
2021,Feng Chenhui,55,Family,1.3,2263,Electronics,No Info,Inherited,United States,Unchanged
2021,Feng Yi,47,Family,1.3,2263,software,No Info,self_made,China,Unchanged
2021,John Goff,66,Family,1.3,2263,real estate,Real Estate,self_made,United States,Unchanged
2021,Kenneth Hao,52,Family,1.3,2263,private equity,Finance & Investments,self_made,United States,Unchanged
2021,Ayman Hariri,42,Family,1.3,2263,"construction, investments",Construction & Engineering,self_made,Lebanon,Unchanged
2021,Michael Heine,71,Family,1.3,2263,financial services,Finance & Investments,No Info,Australia,Unchanged
2021,Eduardo Hochschild,57,Family,1.3,2263,mining,Metals & Mining,Inherited,Peru,Decreased
2021,Huang Dawen,60,Family,1.3,2263,silicon,Manufacturing,Inherited,Hong Kong,Unchanged
2021,Huang Shan,64,Family,1.3,2263,software,Technology,Inherited,China,Unchanged
2021,Jiang Ganjun,57,Family,1.3,2263,home & office products,No Info,No Info,China,Increased
2021,Conni Jonsson,60,Family,1.3,2263,asset management,Finance & Investments,Inherited,Sweden,Unchanged
2021,Zbigniew Juroszek & family,58,Family,1.3,2263,"real estate, gambling",Diversified,Inherited,Poland,Unchanged
2021,André Kasprzak,34,Family,1.3,2263,shoes,No Info,Inherited,Denmark,Unchanged
2021,Anna Kasprzak,31,Family,1.3,2263,shoes,No Info,Inherited,Denmark,Unchanged
2021,Peter Kelly,63,Family,1.3,2263,I.T.,Technology,Inherited,United Kingdom,Unchanged
2021,Kim Nam-jung,48,Family,1.3,2263,food,Food & Beverage,Inherited,South Korea,Unchanged
2021,Hemendra Kothari,74,Family,1.3,2263,Financial Services,Finance & Investments,Inherited,India,Increased
2021,Michael Krasny,67,Family,1.3,2263,retail,Technology,Inherited,United States,Decreased
2021,Igor Kudryashkin,59,Family,1.3,2263,metallurgy,Metals & Mining,Inherited,Russia,Increased
2021,Bernard Lewis & family,95,Family,1.3,2263,fashion retailer,Fashion & Retail,Inherited,United Kingdom,Unchanged
2021,Li Tan,56,Family,1.3,2263,pharmaceuticals,Healthcare,Inherited,China,Increased
2021,Liang Guangwei,57,Family,1.3,2263,conglomerate,Manufacturing,No Info,China,Increased
2021,Liang Jiankun & family,59,Family,1.3,2263,cobalt mining,Metals & Mining,self_made,China,Unchanged
2021,Liu Jilu & family,74,Family,1.3,2263,Logistics,No Info,self_made,China,Unchanged
2021,Mangal Prabhat Lodha,65,Family,1.3,2263,real estate,Real Estate,self_made,India,Decreased
2021,Brandt Louie,77,Family,1.3,2263,drugstores,Food & Beverage,self_made,Canada,Decreased
2021,Lu Hongyan,43,Family,1.3,2263,online games,Media & Entertainment,self_made,China,Unchanged
2021,Zhaoxi Lu,52,Family,1.3,2263,e-commerce,Technology,Inherited,China,Unchanged
2021,Ma Renhe,61,Family,1.3,2263,"textiles, apparel",No Info,No Info,China,Unchanged
2021,Deepak Mehta,64,Family,1.3,2263,chemicals,Manufacturing,self_made,India,Unchanged
2021,Ulrike Meister,54,Family,1.3,2263,appliances,Manufacturing,self_made,Germany,Unchanged
2021,Lidiya Mikhailova & family,63,Family,1.3,2263,agribusiness,No Info,self_made,Russia,Unchanged
2021,Alan Miller & family,64,Family,1.3,2263,healthcare services,Healthcare,self_made,United States,Unchanged
2021,Martin Moller Nielsen,56,Family,1.3,2263,aircraft leasing,Logistics,self_made,Denmark,Decreased
2021,Greg Mondre,46,Family,1.3,2263,private equity,Finance & Investments,self_made,United States,Unchanged
2021,Yoshiko Mori,80,Family,1.3,2263,real estate,Real Estate,self_made,Japan,Decreased
2021,Bob Muglia,61,Family,1.3,2263,software,Technology,Inherited,United States,Unchanged
2021,George Alexander Muthoot,65,Family,1.3,2263,financial services,Finance & Investments,Inherited,India,Unchanged
2021,George Jacob Muthoot,68,Family,1.3,2263,financial services,Finance & Investments,Inherited,India,Unchanged
2021,George Thomas Muthoot,70,Family,1.3,2263,financial services,Finance & Investments,Inherited,India,Unchanged
2021,Ranjan Pai,48,Family,1.3,2263,education,Service,Inherited,India,Decreased
2021,Antonio Percassi,67,Family,1.3,2263,"real estate, diversified",Diversified,Inherited,Italy,Unchanged
2021,Stefan Pierer,64,Family,1.3,2263,automotive,Automotive,Inherited,Austria,Increased
2021,Qiu Minxiu,75,Family,1.3,2263,semiconductors,Technology,Inherited,China,Unchanged
2021,Lily Safra,83,Family,1.3,2263,banking,Finance & Investments,Inherited,Monaco,Unchanged
2021,Nobutada Saji,75,Family,1.3,2263,beverages,Food & Beverage,Inherited,Japan,Decreased
2021,Thomas Sandell,60,Family,1.3,2263,hedge funds,Finance & Investments,Inherited,Sweden,Decreased
2021,Penny Sanford,55,Family,1.3,2263,real estate brokerage,No Info,Inherited,United States,Unchanged
2021,Ilya Scherbovich,46,Family,1.3,2263,investments,No Info,Inherited,Russia,Unchanged
2021,Gerald Schwartz,79,Family,1.3,2263,finance,Finance & Investments,Inherited,Canada,Decreased
2021,Anatoly Sedykh,56,Family,1.3,2263,steel pipes,Metals & Mining,No Info,Russia,Unchanged
2021,Radik Shaimiev,56,Family,1.3,2263,"refinery, chemicals",Energy,Inherited,Russia,Increased
2021,Shao Xiaofeng,55,Family,1.3,2263,e-commerce,No Info,Inherited,China,Unchanged
2021,Shi Xu,57,Family,1.3,2263,technology,No Info,Inherited,Singapore,Unchanged
2021,Shin Chang-jae,67,Family,1.3,2263,insurance,Finance & Investments,Inherited,South Korea,Unchanged
2021,Ron Sim,62,Family,1.3,2263,retail,Fashion & Retail,self_made,Singapore,Increased
2021,Jasminder Singh & family,70,Family,1.3,2263,hotels,No Info,self_made,United Kingdom,Unchanged
2021,Jared Smith,46,Family,1.3,2263,cloud computing,Technology,self_made,United States,Unchanged
2021,Terry Snow,77,Family,1.3,2263,"airports, real estate",Real Estate,self_made,Australia,Increased
2021,Petter Stordalen & family,58,Family,1.3,2263,hotels,Service,self_made,Norway,Unchanged
2021,Dirk Stroeer,52,Family,1.3,2263,advertising,Media & Entertainment,self_made,Germany,Increased
2021,Satoshi Suzuki,67,Family,1.3,2263,cosmetics,No Info,self_made,Japan,Decreased
2021,Tang Zhuang,48,Family,1.3,2263,electronics,No Info,self_made,United States,Unchanged
2021,Joop van den Ende,79,Family,1.3,2263,TV shows,Media & Entertainment,self_made,Netherlands,Unchanged
2021,Masaru Wasami,75,Family,1.3,2263,logistics,Logistics,self_made,Japan,Unchanged
2021,Wei Shaojun,58,Family,1.3,2263,real estate,No Info,self_made,China,Decreased
2021,Farris Wilks,69,Family,1.3,2263,natural gas,Energy,self_made,United States,Decreased
2021,Whitney Wolfe Herd,31,Family,1.3,2263,dating app,No Info,No Info,United States,Unchanged
2021,Wu Yonghua,50,Family,1.3,2263,apparel,Fashion & Retail,No Info,China,Unchanged
2021,Xia Shudong,48,Family,1.3,2263,IT service,No Info,self_made,China,Unchanged
2021,Xiong Jun & family,47,Family,1.3,2263,pharmaceuticals,Healthcare,self_made,China,Unchanged
2021,Xu Guangfu & family,78,Family,1.3,2263,Daqo Group,No Info,self_made,China,Unchanged
2021,Yang Keng,60,Family,1.3,2263,real estate,No Info,self_made,China,Increased
2021,Luis Enrique Yarur Rey,70,Family,1.3,2263,banking,No Info,No Info,Chile,Decreased
2021,Ye Qiongjiu,66,Family,1.3,2263,software,Technology,self_made,China,Unchanged
2021,Yeh Kuo-I,80,Family,1.3,2263,manufacturing,Manufacturing,self_made,Taiwan,Unchanged
2021,Yu Bangping & family,53,Family,1.3,2263,coal mining,No Info,Inherited,China,Unchanged
2021,Yu Jinkun & family,78,Family,1.3,2263,transportation equipment,No Info,self_made,China,Unchanged
2021,Patrick Zalupski,40,Family,1.3,2263,homebuilding,Real Estate,self_made,United States,Unchanged
2021,Zhang Gongyun,58,Family,1.3,2263,tyre manufacturing machinery,Manufacturing,self_made,China,Unchanged
2021,Zhou Chengjian,56,Family,1.3,2263,fashion retail,Fashion & Retail,Inherited,China,Decreased
2021,Zhou Xiayun & family,66,Family,1.3,2263,Education,No Info,Inherited,China,Unchanged
2021,Zhu Tao,48,Family,1.3,2263,pharmaceutical,No Info,Inherited,China,Unchanged
2021,Aras Agalarov,65,Family,1.2,2378,real estate,No Info,Inherited,Russia,Decreased
2021,Syed Mokhtar AlBukhary,69,Family,1.2,2378,"engineering, energy, construction",Construction & Engineering,Inherited,Malaysia,Decreased
2021,Anant Asavabhokin,70,Family,1.2,2378,real estate,Real Estate,Inherited,Thailand,Unchanged
2021,Thomas Bailey,84,Family,1.2,2378,money management,Finance & Investments,self_made,United States,Unchanged
2021,Shay Banon,43,Family,1.2,2378,search engine,Technology,self_made,Israel,Unchanged
2021,Sachin Bansal,39,Family,1.2,2378,flipkart,Fashion & Retail,self_made,India,Unchanged
2021,Christian Bertermann,37,Family,1.2,2378,used car sales,No Info,No Info,Germany,Unchanged
2021,Cao Kejian,59,Family,1.2,2378,air compressors,Manufacturing,self_made,China,Increased
2021,Edouard Carmignac,73,Family,1.2,2378,asset management,Finance & Investments,self_made,France,Decreased
2021,Chen Gang,53,Family,1.2,2378,solar energy,Energy,self_made,China,Unchanged
2021,Chen Tianqiao,47,Family,1.2,2378,online games,Technology,self_made,China,Decreased
2021,Henry Cheng,74,Family,1.2,2378,diversified,No Info,No Info,Hong Kong,Decreased
2021,Cheng Wei,38,Family,1.2,2378,ride-hailing service,No Info,self_made,China,Unchanged
2021,Chey Ki-won,56,Family,1.2,2378,"computer services, telecom",Technology,No Info,South Korea,Unchanged
2021,Chua Thian Poh,72,Family,1.2,2378,real estate,Real Estate,No Info,Singapore,Decreased
2021,Ronald Clarke,65,Family,1.2,2378,payments technology,Technology,self_made,United States,Unchanged
2021,Sandor Csanyi,68,Family,1.2,2378,"finance, real estate",Diversified,self_made,Hungary,Increased
